donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
40952,6708,2026-07-18,61.32,146.0,SEPA-Lastschrift,One-off,No
40953,6708,2025-07-19,61.14,138.0,PayPal,One-off,No
40954,6708,2025-04-07,35.23,133.0,Überweisung,One-off,Yes
40955,6708,2026-07-21,65.24,146.0,PayPal,One-off,Yes
40956,6708,2026-12-18,41.58,140.0,SEPA-Lastschrift,One-off,Yes
40957,6708,2026-04-28,52.59,142.0,SEPA-Lastschrift,One-off,Yes
40958,6708,2024-07-05,25.17,126.0,Kreditkarte,One-off,No
40959,6708,2026-10-16,51.01,141.0,SEPA-Lastschrift,One-off,No
40960,6708,2026-11-08,51.93,143.0,PayPal,One-off,Yes
40961,6708,2026-06-21,54.08,142.0,SEPA-Lastschrift,One-off,Yes
40962,6708,2026-05-20,80.59,142.0,Überweisung,One-off,Yes
40963,6708,2026-05-13,56.42,147.0,Überweisung,One-off,No
40964,6708,2025-04-03,26.11,133.0,Überweisung,One-off,Yes
40965,6708,2024-06-12,38.6,126.0,Überweisung,One-off,Yes
40966,6708,2024-11-29,47.27,124.0,Kreditkarte,One-off,No
40967,6708,2024-05-05,40.99,125.0,SEPA-Lastschrift,One-off,Yes
40968,6708,2024-06-10,49.89,130.0,Überweisung,One-off,Yes
40969,6708,2025-05-17,36.69,139.0,Überweisung,One-off,Yes
40970,6708,2024-05-23,40.4,125.0,Überweisung,One-off,No
40971,6708,2025-07-11,36.1,138.0,PayPal,One-off,No
40972,6708,2026-03-24,47.91,145.0,PayPal,One-off,No
40973,6708,2025-12-28,51.28,132.0,Überweisung,One-off,No
40974,6709,2023-10-19,14.58,,SEPA-Lastschrift,One-off,No
40975,6711,2023-08-19,30.46,,SEPA-Lastschrift,One-off,Yes
40976,6712,2024-01-16,11.11,,SEPA-Lastschrift,One-off,No
40977,6713,2025-03-15,10.02,,Überweisung,One-off,Yes
40978,6713,2025-03-28,8.47,137.0,PayPal,One-off,Yes
40979,6713,2025-12-09,14.84,132.0,SEPA-Lastschrift,One-off,No
40980,6713,2026-10-11,9.83,141.0,SEPA-Lastschrift,One-off,No
40981,6713,2026-10-15,5.0,141.0,SEPA-Lastschrift,One-off,No
40982,6714,2025-08-06,26.47,,SEPA-Lastschrift,One-off,No
40983,6715,2025-08-18,157.84,,SEPA-Lastschrift,One-off,Yes
40984,6715,2025-09-19,132.05,135.0,SEPA-Lastschrift,Regular,Yes
40985,6715,2026-12-04,85.31,140.0,SEPA-Lastschrift,Regular,Yes
40986,6715,2026-02-07,121.65,144.0,SEPA-Lastschrift,Regular,No
40987,6715,2025-10-04,101.07,135.0,SEPA-Lastschrift,Regular,No
40988,6715,2026-10-09,91.04,143.0,SEPA-Lastschrift,Regular,No
40989,6715,2025-09-21,78.47,135.0,SEPA-Lastschrift,Regular,Yes
40990,6715,2026-10-30,92.59,143.0,SEPA-Lastschrift,Regular,No
40991,6715,2026-03-20,186.64,145.0,SEPA-Lastschrift,Regular,No
40992,6715,2026-12-22,89.59,140.0,Kreditkarte,Regular,Yes
40993,6716,2023-12-29,259.47,,Überweisung,One-off,Yes
40994,6717,2024-10-12,64.69,,Überweisung,One-off,Yes
40995,6717,2025-05-02,53.92,137.0,SEPA-Lastschrift,One-off,Yes
40996,6717,2026-11-30,41.35,140.0,SEPA-Lastschrift,One-off,Yes
40997,6717,2025-03-22,55.58,133.0,SEPA-Lastschrift,One-off,No
40998,6717,2026-10-05,40.77,141.0,PayPal,One-off,Yes
40999,6717,2026-04-15,48.23,145.0,SEPA-Lastschrift,One-off,Yes
41000,6718,2025-07-29,27.06,,SEPA-Lastschrift,One-off,Yes
41001,6718,2025-10-13,29.54,135.0,PayPal,One-off,No
41002,6718,2026-01-25,31.01,144.0,Überweisung,One-off,Yes
41003,6718,2026-10-11,45.53,141.0,Überweisung,One-off,No
41004,6718,2026-03-20,17.54,145.0,Kreditkarte,One-off,No
41005,6718,2026-06-13,31.56,142.0,Überweisung,One-off,No
41006,6718,2026-05-22,30.14,142.0,PayPal,One-off,Yes
41007,6718,2026-04-08,48.17,145.0,PayPal,One-off,No
41008,6718,2026-05-13,34.15,147.0,SEPA-Lastschrift,One-off,Yes
41009,6718,2026-03-20,27.59,145.0,PayPal,One-off,Yes
41010,6718,2026-03-17,28.19,145.0,Überweisung,One-off,No
41011,6718,2026-04-30,26.46,142.0,Kreditkarte,One-off,Yes
41012,6718,2026-01-12,36.77,144.0,Kreditkarte,One-off,No
41013,6718,2026-03-20,28.64,145.0,PayPal,One-off,Yes
41014,6718,2026-12-27,53.97,140.0,SEPA-Lastschrift,One-off,Yes
41015,6718,2026-10-02,51.11,141.0,Überweisung,One-off,No
41016,6718,2025-11-25,31.49,132.0,SEPA-Lastschrift,One-off,Yes
41017,6719,2025-05-03,945.89,,SEPA-Lastschrift,One-off,No
41018,6719,2026-01-01,454.2,132.0,SEPA-Lastschrift,One-off,No
41019,6719,2025-05-18,1255.59,139.0,SEPA-Lastschrift,One-off,Yes
41020,6719,2026-02-17,581.15,144.0,PayPal,One-off,Yes
41021,6720,2024-08-18,13.16,,SEPA-Lastschrift,One-off,Yes
41022,6720,2025-03-29,30.52,137.0,SEPA-Lastschrift,One-off,No
41023,6720,2025-11-29,17.94,132.0,Überweisung,One-off,Yes
41024,6720,2025-05-17,24.27,139.0,Überweisung,One-off,Yes
41025,6720,2026-05-28,27.82,142.0,Überweisung,One-off,Yes
41026,6720,2025-03-17,23.11,,Überweisung,One-off,No
41027,6720,2025-04-03,38.84,133.0,Überweisung,One-off,Yes
41028,6720,2026-05-08,27.25,142.0,PayPal,One-off,Yes
41029,6720,2024-12-12,32.94,124.0,PayPal,One-off,No
41030,6720,2025-12-15,36.42,132.0,Kreditkarte,One-off,Yes
41031,6720,2025-04-05,37.21,133.0,SEPA-Lastschrift,One-off,Yes
41032,6720,2024-12-22,29.0,124.0,SEPA-Lastschrift,One-off,Yes
41033,6720,2025-03-26,43.9,133.0,PayPal,One-off,No
41034,6720,2026-12-25,34.02,140.0,Kreditkarte,One-off,Yes
41035,6721,2026-05-17,13.34,,SEPA-Lastschrift,One-off,No
41036,6722,2025-12-19,22.0,,SEPA-Lastschrift,One-off,No
41037,6722,2026-06-23,22.64,142.0,Kreditkarte,One-off,Yes
41038,6723,2023-06-10,16.02,,PayPal,One-off,No
41039,6723,2025-05-17,28.94,139.0,SEPA-Lastschrift,One-off,Yes
41040,6723,2024-03-01,37.93,128.0,Überweisung,One-off,No
41041,6723,2024-05-09,36.21,131.0,SEPA-Lastschrift,One-off,Yes
41042,6723,2026-01-08,33.14,144.0,SEPA-Lastschrift,One-off,Yes
41043,6723,2024-11-17,41.61,124.0,Überweisung,One-off,Yes
41044,6723,2024-03-31,29.14,128.0,SEPA-Lastschrift,One-off,No
41045,6723,2024-03-11,34.89,128.0,Überweisung,One-off,Yes
41046,6723,2025-10-26,28.27,135.0,Überweisung,One-off,Yes
41047,6723,2026-05-12,33.46,147.0,SEPA-Lastschrift,One-off,Yes
41048,6723,2026-05-12,27.97,147.0,SEPA-Lastschrift,One-off,No
41049,6723,2025-10-20,32.71,135.0,Überweisung,One-off,No
41050,6723,2024-03-30,44.78,129.0,Kreditkarte,One-off,Yes
41051,6723,2026-09-21,43.28,141.0,Überweisung,One-off,No
41052,6725,2025-07-21,32.45,,SEPA-Lastschrift,One-off,No
41053,6725,2026-09-25,22.99,141.0,Überweisung,One-off,No
41054,6726,2025-11-09,72.8,,SEPA-Lastschrift,One-off,No
41055,6727,2025-08-08,103.56,,SEPA-Lastschrift,One-off,No
41056,6727,2026-10-10,63.92,141.0,PayPal,One-off,Yes
41057,6727,2026-09-23,69.14,141.0,Kreditkarte,One-off,Yes
41058,6727,2025-10-05,38.84,135.0,Kreditkarte,One-off,No
41059,6727,2026-02-16,73.26,144.0,Kreditkarte,One-off,No
41060,6728,2022-06-21,148.68,,SEPA-Lastschrift,Regular,Yes
41061,6728,2022-10-05,154.34,111.0,Überweisung,Regular,No
41062,6728,2024-08-09,173.39,130.0,SEPA-Lastschrift,One-off,Yes
41063,6728,2026-10-12,139.43,141.0,SEPA-Lastschrift,Regular,Yes
41064,6728,2026-11-06,124.3,,SEPA-Lastschrift,Regular,No
41065,6728,2025-12-18,164.29,132.0,PayPal,One-off,No
41066,6728,2026-10-03,192.21,141.0,SEPA-Lastschrift,One-off,No
41067,6728,2024-12-15,154.96,124.0,SEPA-Lastschrift,Regular,No
41068,6728,2022-10-18,84.01,111.0,SEPA-Lastschrift,Regular,Yes
41069,6728,2022-12-05,114.72,108.0,SEPA-Lastschrift,Regular,Yes
41070,6728,2025-05-11,162.29,134.0,SEPA-Lastschrift,Regular,Yes
41071,6728,2022-08-05,149.61,115.0,SEPA-Lastschrift,Regular,Yes
41072,6728,2024-05-01,179.26,125.0,SEPA-Lastschrift,Regular,No
41073,6728,2025-03-07,228.08,136.0,SEPA-Lastschrift,One-off,No
41074,6728,2022-12-24,221.87,108.0,Kreditkarte,One-off,Yes
41075,6728,2025-11-18,238.56,132.0,SEPA-Lastschrift,Regular,Yes
41076,6728,2025-06-15,154.97,138.0,SEPA-Lastschrift,Regular,No
41077,6728,2022-09-18,143.17,111.0,SEPA-Lastschrift,Regular,Yes
41078,6728,2023-11-16,148.49,116.0,SEPA-Lastschrift,Regular,No
41079,6728,2026-11-01,220.59,143.0,SEPA-Lastschrift,Regular,Yes
41080,6728,2024-11-25,122.22,124.0,SEPA-Lastschrift,Regular,Yes
41081,6728,2024-06-22,147.62,130.0,SEPA-Lastschrift,Regular,No
41082,6728,2022-09-17,108.64,109.0,SEPA-Lastschrift,Regular,No
41083,6728,2026-12-18,99.05,140.0,SEPA-Lastschrift,Regular,Yes
41084,6728,2024-06-16,161.47,126.0,SEPA-Lastschrift,Regular,Yes
41085,6728,2025-05-05,110.85,137.0,SEPA-Lastschrift,Regular,Yes
41086,6728,2023-06-13,93.71,123.0,SEPA-Lastschrift,Regular,No
41087,6728,2024-10-15,154.04,127.0,SEPA-Lastschrift,Regular,Yes
41088,6728,2026-06-17,85.64,142.0,SEPA-Lastschrift,Regular,Yes
41089,6728,2025-10-11,164.9,,SEPA-Lastschrift,Regular,No
41090,6728,2023-06-13,70.39,123.0,SEPA-Lastschrift,One-off,Yes
41091,6728,2026-10-13,223.99,141.0,Überweisung,Regular,No
41092,6728,2023-04-10,104.29,121.0,PayPal,Regular,No
41093,6728,2023-04-11,222.49,121.0,SEPA-Lastschrift,Regular,No
41094,6728,2025-12-02,205.81,132.0,SEPA-Lastschrift,Regular,No
41095,6728,2025-12-11,138.37,132.0,SEPA-Lastschrift,Regular,No
41096,6728,2024-04-30,193.18,125.0,SEPA-Lastschrift,Regular,No
41097,6728,2025-12-12,144.66,132.0,SEPA-Lastschrift,Regular,Yes
41098,6728,2025-07-05,148.92,138.0,SEPA-Lastschrift,Regular,No
41099,6728,2023-04-06,227.11,,SEPA-Lastschrift,Regular,No
41100,6728,2025-04-05,185.86,133.0,SEPA-Lastschrift,Regular,No
41101,6728,2026-01-04,172.17,132.0,SEPA-Lastschrift,Regular,Yes
41102,6728,2023-09-24,104.4,117.0,SEPA-Lastschrift,Regular,Yes
41103,6728,2026-01-11,173.48,144.0,SEPA-Lastschrift,Regular,No
41104,6728,2023-04-21,182.01,121.0,SEPA-Lastschrift,Regular,No
41105,6728,2022-12-22,144.12,108.0,SEPA-Lastschrift,Regular,Yes
41106,6728,2022-09-28,265.77,109.0,SEPA-Lastschrift,Regular,No
41107,6728,2023-09-17,168.8,117.0,SEPA-Lastschrift,Regular,No
41108,6728,2026-11-24,80.77,140.0,SEPA-Lastschrift,Regular,Yes
41109,6728,2024-04-29,108.69,125.0,SEPA-Lastschrift,Regular,No
41110,6728,2024-04-09,93.23,129.0,SEPA-Lastschrift,Regular,Yes
41111,6728,2024-05-11,128.26,125.0,SEPA-Lastschrift,Regular,No
41112,6728,2022-09-23,147.23,111.0,SEPA-Lastschrift,Regular,Yes
41113,6728,2025-12-08,215.02,132.0,SEPA-Lastschrift,Regular,No
41114,6729,2026-08-02,20.76,,Überweisung,One-off,Yes
41115,6730,2022-10-26,27.89,,PayPal,One-off,Yes
41116,6731,2024-08-16,34.9,,Kreditkarte,One-off,Yes
41117,6732,2022-12-23,8.51,,PayPal,One-off,Yes
41118,6732,2023-08-21,6.73,122.0,SEPA-Lastschrift,One-off,Yes
41119,6732,2023-11-23,5.28,116.0,PayPal,One-off,No
41120,6732,2026-10-10,7.59,141.0,Kreditkarte,One-off,No
41121,6732,2025-04-10,9.86,133.0,PayPal,One-off,Yes
41122,6732,2023-05-20,13.26,118.0,PayPal,One-off,Yes
41123,6732,2025-12-08,12.27,132.0,Kreditkarte,One-off,Yes
41124,6732,2023-09-21,9.04,117.0,SEPA-Lastschrift,One-off,Yes
41125,6734,2024-11-24,31.78,,SEPA-Lastschrift,One-off,Yes
41126,6734,2026-10-11,75.37,141.0,Überweisung,One-off,Yes
41127,6734,2026-05-12,77.16,147.0,PayPal,One-off,No
41128,6734,2025-04-06,58.18,137.0,SEPA-Lastschrift,One-off,Yes
41129,6734,2026-05-12,90.46,147.0,Überweisung,One-off,No
41130,6734,2025-05-16,67.46,139.0,PayPal,One-off,Yes
41131,6734,2026-07-24,59.8,146.0,Überweisung,One-off,No
41132,6734,2026-12-08,79.4,140.0,Kreditkarte,One-off,Yes
41133,6734,2026-08-06,40.52,146.0,Kreditkarte,One-off,Yes
41134,6734,2026-09-20,81.36,141.0,PayPal,One-off,Yes
41135,6734,2026-12-27,57.92,140.0,PayPal,One-off,Yes
41136,6734,2026-10-16,43.47,141.0,PayPal,One-off,No
41137,6734,2025-12-30,56.68,132.0,Überweisung,One-off,No
41138,6734,2026-11-14,85.27,140.0,SEPA-Lastschrift,One-off,Yes
41139,6734,2025-12-26,77.47,132.0,PayPal,One-off,Yes
41140,6734,2025-05-16,114.78,139.0,PayPal,One-off,Yes
41141,6734,2026-05-19,51.42,142.0,SEPA-Lastschrift,One-off,Yes
41142,6734,2026-11-11,60.46,140.0,Überweisung,One-off,Yes
41143,6734,2025-05-17,79.8,139.0,SEPA-Lastschrift,One-off,No
41144,6734,2025-05-16,80.75,139.0,Überweisung,One-off,Yes
41145,6734,2026-09-20,45.94,141.0,SEPA-Lastschrift,One-off,Yes
41146,6734,2026-06-19,109.11,142.0,Kreditkarte,One-off,Yes
41147,6734,2025-03-21,56.82,133.0,SEPA-Lastschrift,One-off,Yes
41148,6736,2025-06-19,20.47,,SEPA-Lastschrift,One-off,No
41149,6736,2026-12-08,54.66,140.0,Überweisung,One-off,No
41150,6736,2026-04-16,42.56,145.0,SEPA-Lastschrift,One-off,No
41151,6737,2022-03-31,12.99,,Überweisung,One-off,Yes
41152,6737,2026-12-02,50.18,140.0,SEPA-Lastschrift,One-off,No
41153,6737,2022-08-04,13.26,114.0,Überweisung,One-off,Yes
41154,6737,2026-09-27,24.13,141.0,SEPA-Lastschrift,One-off,No
41155,6738,2025-04-07,22.54,,Kreditkarte,One-off,Yes
41156,6738,2026-10-18,19.11,141.0,Überweisung,One-off,Yes
41157,6738,2025-04-18,36.54,134.0,SEPA-Lastschrift,One-off,Yes
41158,6740,2021-10-15,60.72,,SEPA-Lastschrift,One-off,Yes
41159,6740,2022-11-16,52.0,108.0,SEPA-Lastschrift,One-off,No
41160,6740,2022-08-05,29.83,115.0,PayPal,One-off,Yes
41161,6740,2023-09-25,44.4,119.0,Kreditkarte,One-off,Yes
41162,6740,2023-05-21,56.91,118.0,SEPA-Lastschrift,One-off,Yes
41163,6740,2026-06-01,76.77,142.0,SEPA-Lastschrift,One-off,No
41164,6740,2023-06-13,73.94,123.0,SEPA-Lastschrift,One-off,Yes
41165,6740,2025-07-27,50.04,138.0,Kreditkarte,One-off,Yes
41166,6740,2022-01-19,64.37,112.0,PayPal,One-off,No
41167,6740,2026-03-28,52.23,145.0,SEPA-Lastschrift,One-off,Yes
41168,6740,2023-01-27,42.03,120.0,SEPA-Lastschrift,One-off,No
41169,6740,2025-09-15,69.26,135.0,Kreditkarte,One-off,Yes
41170,6740,2023-07-08,61.5,118.0,SEPA-Lastschrift,One-off,Yes
41171,6740,2023-09-22,55.2,119.0,PayPal,One-off,No
41172,6740,2025-10-05,56.41,135.0,Überweisung,One-off,No
41173,6740,2022-08-05,41.65,115.0,SEPA-Lastschrift,One-off,Yes
41174,6740,2026-10-12,62.0,141.0,SEPA-Lastschrift,One-off,Yes
41175,6740,2024-02-01,61.48,128.0,PayPal,One-off,No
41176,6740,2025-05-08,13.4,137.0,SEPA-Lastschrift,One-off,Yes
41177,6740,2025-02-16,51.38,136.0,Kreditkarte,One-off,No
41178,6740,2026-07-22,54.38,146.0,PayPal,One-off,Yes
41179,6740,2025-09-11,46.71,135.0,SEPA-Lastschrift,One-off,No
41180,6740,2023-11-01,39.95,119.0,SEPA-Lastschrift,One-off,Yes
41181,6740,2025-03-30,49.42,133.0,SEPA-Lastschrift,One-off,Yes
41182,6740,2026-12-22,55.47,140.0,SEPA-Lastschrift,One-off,No
41183,6740,2022-12-24,60.19,108.0,Überweisung,One-off,Yes
41184,6741,2025-03-07,30.22,,Überweisung,One-off,No
41185,6742,2024-10-25,16.78,,Kreditkarte,One-off,Yes
41186,6742,2026-09-24,10.1,141.0,SEPA-Lastschrift,One-off,Yes
41187,6742,2026-03-21,24.55,145.0,SEPA-Lastschrift,One-off,No
41188,6742,2026-07-03,32.25,146.0,Überweisung,One-off,Yes
41189,6743,2021-05-19,13.84,,Überweisung,One-off,No
41190,6743,2022-10-16,14.46,,Kreditkarte,One-off,No
41191,6743,2022-08-05,20.45,115.0,Überweisung,One-off,Yes
41192,6743,2025-05-03,24.46,137.0,SEPA-Lastschrift,One-off,Yes
41193,6743,2022-01-19,18.65,112.0,Überweisung,One-off,Yes
41194,6743,2021-07-08,16.84,101.0,SEPA-Lastschrift,One-off,Yes
41195,6743,2022-03-05,9.21,112.0,PayPal,One-off,Yes
41196,6743,2026-11-29,7.14,140.0,Kreditkarte,One-off,Yes
41197,6743,2023-12-16,9.6,116.0,Überweisung,One-off,Yes
41198,6743,2023-03-20,20.47,121.0,SEPA-Lastschrift,One-off,Yes
41199,6743,2025-05-18,22.26,139.0,Kreditkarte,One-off,Yes
41200,6744,2025-12-20,5.0,,SEPA-Lastschrift,One-off,No
41201,6744,2026-04-30,5.5,142.0,Kreditkarte,One-off,Yes
41202,6744,2026-06-21,8.04,142.0,SEPA-Lastschrift,One-off,Yes
41203,6745,2025-02-03,49.66,,SEPA-Lastschrift,One-off,Yes
41204,6747,2024-12-06,76.06,,PayPal,One-off,No
41205,6747,2025-07-24,54.93,138.0,SEPA-Lastschrift,One-off,No
41206,6747,2026-09-20,60.27,143.0,Überweisung,One-off,No
41207,6747,2025-10-29,21.81,135.0,Überweisung,One-off,Yes
41208,6747,2026-09-20,87.98,141.0,Überweisung,One-off,Yes
41209,6747,2026-04-01,59.14,145.0,SEPA-Lastschrift,One-off,Yes
41210,6747,2025-07-28,110.32,138.0,SEPA-Lastschrift,One-off,Yes
41211,6747,2025-03-22,90.57,133.0,PayPal,One-off,No
41212,6747,2025-04-04,96.74,133.0,Überweisung,One-off,Yes
41213,6747,2026-11-18,50.36,143.0,Überweisung,One-off,Yes
41214,6748,2024-07-03,17.42,,SEPA-Lastschrift,Regular,No
41215,6748,2026-10-05,36.19,141.0,SEPA-Lastschrift,Regular,No
41216,6748,2025-03-27,32.63,133.0,SEPA-Lastschrift,Regular,No
41217,6748,2026-11-10,31.81,140.0,SEPA-Lastschrift,Regular,Yes
41218,6748,2026-06-22,54.75,142.0,SEPA-Lastschrift,Regular,Yes
41219,6748,2025-04-03,20.0,133.0,SEPA-Lastschrift,Regular,Yes
41220,6748,2024-10-31,36.15,127.0,SEPA-Lastschrift,Regular,Yes
41221,6749,2025-05-04,36.34,,Überweisung,One-off,No
41222,6749,2026-08-01,45.35,146.0,SEPA-Lastschrift,One-off,Yes
41223,6749,2026-10-14,5.96,143.0,Überweisung,One-off,Yes
41224,6751,2023-06-13,67.35,,SEPA-Lastschrift,One-off,No
41225,6751,2024-08-07,65.94,130.0,Kreditkarte,One-off,Yes
41226,6751,2023-11-12,70.24,116.0,Kreditkarte,One-off,No
41227,6751,2025-04-03,27.19,,PayPal,One-off,Yes
41228,6751,2025-08-28,117.19,,Kreditkarte,One-off,Yes
41229,6751,2023-09-03,18.17,117.0,Kreditkarte,One-off,Yes
41230,6751,2024-03-25,62.73,128.0,Überweisung,One-off,No
41231,6751,2024-08-07,28.93,130.0,PayPal,One-off,Yes
41232,6751,2025-12-25,41.19,,SEPA-Lastschrift,One-off,Yes
41233,6751,2023-12-06,50.06,116.0,SEPA-Lastschrift,One-off,Yes
41234,6751,2025-05-07,57.9,137.0,Kreditkarte,One-off,Yes
41235,6751,2026-01-24,73.87,144.0,Überweisung,One-off,No
41236,6751,2026-10-01,65.63,143.0,Kreditkarte,One-off,No
41237,6751,2025-12-20,86.49,132.0,Kreditkarte,One-off,No
41238,6751,2024-06-22,76.7,126.0,SEPA-Lastschrift,One-off,Yes
41239,6751,2025-03-06,45.25,136.0,PayPal,One-off,No
41240,6751,2024-11-03,51.25,127.0,PayPal,One-off,Yes
41241,6751,2026-03-23,65.9,145.0,Kreditkarte,One-off,Yes
41242,6751,2024-12-15,69.81,124.0,Kreditkarte,One-off,Yes
41243,6751,2025-06-17,91.26,138.0,PayPal,One-off,Yes
41244,6751,2025-03-12,60.15,136.0,SEPA-Lastschrift,One-off,Yes
41245,6751,2024-05-05,61.18,125.0,SEPA-Lastschrift,One-off,No
41246,6751,2025-12-17,86.37,132.0,SEPA-Lastschrift,One-off,No
41247,6751,2026-12-03,73.59,140.0,Kreditkarte,One-off,Yes
41248,6751,2026-03-24,49.6,145.0,Kreditkarte,One-off,Yes
41249,6751,2026-10-13,62.09,143.0,Kreditkarte,One-off,No
41250,6751,2026-07-29,39.6,146.0,SEPA-Lastschrift,One-off,Yes
41251,6751,2024-05-21,65.98,125.0,Überweisung,One-off,Yes
41252,6751,2026-04-03,31.99,145.0,SEPA-Lastschrift,One-off,Yes
41253,6751,2024-11-26,77.28,124.0,Überweisung,One-off,No
41254,6751,2023-09-09,61.9,117.0,PayPal,One-off,No
41255,6751,2026-10-24,50.97,143.0,PayPal,One-off,Yes
41256,6751,2024-04-30,85.59,125.0,PayPal,One-off,No
41257,6751,2024-06-07,86.82,126.0,Kreditkarte,One-off,No
41258,6751,2024-05-26,54.36,126.0,Überweisung,One-off,No
41259,6751,2026-08-14,73.35,146.0,SEPA-Lastschrift,One-off,Yes
41260,6751,2024-06-02,52.11,126.0,Überweisung,One-off,Yes
41261,6751,2024-07-07,66.33,126.0,Kreditkarte,One-off,No
41262,6751,2025-03-26,75.07,133.0,SEPA-Lastschrift,One-off,Yes
41263,6751,2024-02-28,20.4,128.0,Überweisung,One-off,Yes
41264,6751,2026-12-18,69.46,140.0,SEPA-Lastschrift,One-off,No
41265,6751,2024-06-04,78.18,126.0,Kreditkarte,One-off,No
41266,6752,2021-05-27,16.85,,SEPA-Lastschrift,Regular,Yes
41267,6752,2021-12-28,28.42,100.0,SEPA-Lastschrift,Regular,No
41268,6752,2023-06-13,28.2,118.0,SEPA-Lastschrift,Regular,Yes
41269,6752,2023-12-10,22.8,116.0,SEPA-Lastschrift,Regular,Yes
41270,6752,2022-10-08,10.45,111.0,SEPA-Lastschrift,Regular,No
41271,6752,2024-05-03,17.98,125.0,PayPal,Regular,No
41272,6752,2021-11-09,24.0,103.0,SEPA-Lastschrift,Regular,Yes
41273,6752,2025-12-10,25.1,132.0,SEPA-Lastschrift,Regular,No
41274,6752,2024-05-11,18.83,126.0,SEPA-Lastschrift,One-off,Yes
41275,6752,2025-12-30,21.41,132.0,Überweisung,One-off,No
41276,6752,2021-11-12,20.66,100.0,SEPA-Lastschrift,Regular,No
41277,6752,2022-10-20,20.54,111.0,SEPA-Lastschrift,Regular,Yes
41278,6752,2026-09-21,16.68,141.0,SEPA-Lastschrift,Regular,Yes
41279,6752,2022-09-19,22.58,111.0,SEPA-Lastschrift,Regular,Yes
41280,6752,2021-09-12,18.84,103.0,SEPA-Lastschrift,Regular,No
41281,6752,2025-05-01,20.84,137.0,SEPA-Lastschrift,Regular,Yes
41282,6752,2023-11-08,26.33,116.0,SEPA-Lastschrift,Regular,Yes
41283,6752,2025-06-14,13.14,138.0,SEPA-Lastschrift,Regular,Yes
41284,6752,2022-10-09,23.59,111.0,SEPA-Lastschrift,Regular,Yes
41285,6752,2025-03-26,16.38,133.0,SEPA-Lastschrift,Regular,Yes
41286,6752,2022-01-15,18.14,112.0,SEPA-Lastschrift,Regular,No
41287,6752,2025-04-09,20.4,,SEPA-Lastschrift,Regular,Yes
41288,6753,2025-04-03,95.6,,Kreditkarte,One-off,No
41289,6754,2025-02-06,14.48,,SEPA-Lastschrift,One-off,Yes
41290,6754,2025-08-01,11.87,138.0,PayPal,One-off,Yes
41291,6754,2025-04-04,20.99,133.0,Überweisung,One-off,Yes
41292,6755,2022-12-30,27.19,,SEPA-Lastschrift,One-off,Yes
41293,6755,2026-11-27,11.91,143.0,PayPal,One-off,Yes
41294,6755,2026-10-05,32.27,141.0,Überweisung,One-off,Yes
41295,6755,2025-04-19,36.12,137.0,PayPal,One-off,Yes
41296,6755,2023-06-12,24.77,123.0,Überweisung,One-off,No
41297,6755,2025-05-29,21.33,134.0,Überweisung,One-off,Yes
41298,6755,2024-05-11,28.86,131.0,Überweisung,One-off,Yes
41299,6755,2025-04-25,16.2,134.0,Kreditkarte,One-off,No
41300,6756,2023-03-12,42.88,,SEPA-Lastschrift,One-off,Yes
41301,6756,2026-06-08,5.0,142.0,SEPA-Lastschrift,One-off,Yes
41302,6756,2025-10-10,60.52,135.0,PayPal,One-off,Yes
41303,6756,2024-09-21,58.33,127.0,Überweisung,One-off,Yes
41304,6756,2024-05-08,60.47,131.0,Überweisung,One-off,No
41305,6756,2026-08-13,71.41,146.0,Kreditkarte,One-off,No
41306,6756,2024-12-12,54.83,124.0,SEPA-Lastschrift,One-off,Yes
41307,6756,2023-04-21,31.07,121.0,PayPal,One-off,No
41308,6756,2024-05-10,53.2,131.0,Überweisung,One-off,Yes
41309,6756,2026-05-06,38.22,142.0,Überweisung,One-off,Yes
41310,6756,2026-03-15,33.91,144.0,PayPal,One-off,No
41311,6756,2025-11-16,29.29,132.0,PayPal,One-off,Yes
41312,6756,2026-03-29,60.64,145.0,SEPA-Lastschrift,One-off,No
41313,6756,2025-12-20,46.72,132.0,Überweisung,One-off,Yes
41314,6756,2024-06-20,43.21,126.0,SEPA-Lastschrift,One-off,Yes
41315,6756,2026-09-22,45.29,141.0,SEPA-Lastschrift,One-off,Yes
41316,6756,2026-10-04,44.26,141.0,Überweisung,One-off,Yes
41317,6756,2025-04-12,36.85,134.0,Kreditkarte,One-off,Yes
41318,6756,2023-12-17,29.82,116.0,Überweisung,One-off,Yes
41319,6756,2025-05-18,32.73,139.0,Kreditkarte,One-off,No
41320,6756,2026-11-18,42.13,140.0,PayPal,One-off,No
41321,6756,2024-06-16,42.52,126.0,SEPA-Lastschrift,One-off,No
41322,6756,2026-12-18,63.57,140.0,SEPA-Lastschrift,One-off,Yes
41323,6756,2023-10-28,39.93,119.0,Überweisung,One-off,Yes
41324,6756,2026-01-06,46.96,144.0,SEPA-Lastschrift,One-off,No
41325,6756,2024-02-19,63.48,128.0,SEPA-Lastschrift,One-off,Yes
41326,6756,2023-06-13,31.56,123.0,SEPA-Lastschrift,One-off,Yes
41327,6756,2026-01-04,37.17,144.0,PayPal,One-off,Yes
41328,6756,2026-12-21,66.34,140.0,Überweisung,One-off,No
