date,year,quarter,month_number,month_name,week_number,day_of_week,is_weekend,is_bank_holiday,financial_year,financial_quarter,financial_month
2026-08-11,2026,3,8,August,33,Tuesday,False,False,2026,3,8
2026-08-12,2026,3,8,August,33,Wednesday,False,False,2026,3,8
2026-08-13,2026,3,8,August,33,Thursday,False,False,2026,3,8
2026-08-14,2026,3,8,August,33,Friday,False,False,2026,3,8
2026-08-15,2026,3,8,August,33,Saturday,True,False,2026,3,8
2026-08-16,2026,3,8,August,33,Sunday,True,False,2026,3,8
2026-08-17,2026,3,8,August,34,Monday,False,False,2026,3,8
2026-08-18,2026,3,8,August,34,Tuesday,False,False,2026,3,8
2026-08-19,2026,3,8,August,34,Wednesday,False,False,2026,3,8
2026-08-20,2026,3,8,August,34,Thursday,False,False,2026,3,8
2026-08-21,2026,3,8,August,34,Friday,False,False,2026,3,8
2026-08-22,2026,3,8,August,34,Saturday,True,False,2026,3,8
2026-08-23,2026,3,8,August,34,Sunday,True,False,2026,3,8
2026-08-24,2026,3,8,August,35,Monday,False,False,2026,3,8
2026-08-25,2026,3,8,August,35,Tuesday,False,False,2026,3,8
2026-08-26,2026,3,8,August,35,Wednesday,False,False,2026,3,8
2026-08-27,2026,3,8,August,35,Thursday,False,False,2026,3,8
2026-08-28,2026,3,8,August,35,Friday,False,False,2026,3,8
2026-08-29,2026,3,8,August,35,Saturday,True,False,2026,3,8
2026-08-30,2026,3,8,August,35,Sunday,True,False,2026,3,8
2026-08-31,2026,3,8,August,36,Monday,False,False,2026,3,8
2026-09-01,2026,3,9,September,36,Tuesday,False,False,2026,3,9
2026-09-02,2026,3,9,September,36,Wednesday,False,False,2026,3,9
2026-09-03,2026,3,9,September,36,Thursday,False,False,2026,3,9
2026-09-04,2026,3,9,September,36,Friday,False,False,2026,3,9
2026-09-05,2026,3,9,September,36,Saturday,True,False,2026,3,9
2026-09-06,2026,3,9,September,36,Sunday,True,False,2026,3,9
2026-09-07,2026,3,9,September,37,Monday,False,False,2026,3,9
2026-09-08,2026,3,9,September,37,Tuesday,False,False,2026,3,9
2026-09-09,2026,3,9,September,37,Wednesday,False,False,2026,3,9
2026-09-10,2026,3,9,September,37,Thursday,False,False,2026,3,9
2026-09-11,2026,3,9,September,37,Friday,False,False,2026,3,9
2026-09-12,2026,3,9,September,37,Saturday,True,False,2026,3,9
2026-09-13,2026,3,9,September,37,Sunday,True,False,2026,3,9
2026-09-14,2026,3,9,September,38,Monday,False,False,2026,3,9
2026-09-15,2026,3,9,September,38,Tuesday,False,False,2026,3,9
2026-09-16,2026,3,9,September,38,Wednesday,False,False,2026,3,9
2026-09-17,2026,3,9,September,38,Thursday,False,False,2026,3,9
2026-09-18,2026,3,9,September,38,Friday,False,False,2026,3,9
2026-09-19,2026,3,9,September,38,Saturday,True,False,2026,3,9
2026-09-20,2026,3,9,September,38,Sunday,True,False,2026,3,9
2026-09-21,2026,3,9,September,39,Monday,False,False,2026,3,9
2026-09-22,2026,3,9,September,39,Tuesday,False,False,2026,3,9
2026-09-23,2026,3,9,September,39,Wednesday,False,False,2026,3,9
2026-09-24,2026,3,9,September,39,Thursday,False,False,2026,3,9
2026-09-25,2026,3,9,September,39,Friday,False,False,2026,3,9
2026-09-26,2026,3,9,September,39,Saturday,True,False,2026,3,9
2026-09-27,2026,3,9,September,39,Sunday,True,False,2026,3,9
2026-09-28,2026,3,9,September,40,Monday,False,False,2026,3,9
2026-09-29,2026,3,9,September,40,Tuesday,False,False,2026,3,9
2026-09-30,2026,3,9,September,40,Wednesday,False,False,2026,3,9
2026-10-01,2026,4,10,October,40,Thursday,False,False,2026,4,10
2026-10-02,2026,4,10,October,40,Friday,False,False,2026,4,10
2026-10-03,2026,4,10,October,40,Saturday,True,True,2026,4,10
2026-10-04,2026,4,10,October,40,Sunday,True,False,2026,4,10
2026-10-05,2026,4,10,October,41,Monday,False,False,2026,4,10
2026-10-06,2026,4,10,October,41,Tuesday,False,False,2026,4,10
2026-10-07,2026,4,10,October,41,Wednesday,False,False,2026,4,10
2026-10-08,2026,4,10,October,41,Thursday,False,False,2026,4,10
2026-10-09,2026,4,10,October,41,Friday,False,False,2026,4,10
2026-10-10,2026,4,10,October,41,Saturday,True,False,2026,4,10
2026-10-11,2026,4,10,October,41,Sunday,True,False,2026,4,10
2026-10-12,2026,4,10,October,42,Monday,False,False,2026,4,10
2026-10-13,2026,4,10,October,42,Tuesday,False,False,2026,4,10
2026-10-14,2026,4,10,October,42,Wednesday,False,False,2026,4,10
2026-10-15,2026,4,10,October,42,Thursday,False,False,2026,4,10
2026-10-16,2026,4,10,October,42,Friday,False,False,2026,4,10
2026-10-17,2026,4,10,October,42,Saturday,True,False,2026,4,10
2026-10-18,2026,4,10,October,42,Sunday,True,False,2026,4,10
2026-10-19,2026,4,10,October,43,Monday,False,False,2026,4,10
2026-10-20,2026,4,10,October,43,Tuesday,False,False,2026,4,10
2026-10-21,2026,4,10,October,43,Wednesday,False,False,2026,4,10
2026-10-22,2026,4,10,October,43,Thursday,False,False,2026,4,10
2026-10-23,2026,4,10,October,43,Friday,False,False,2026,4,10
2026-10-24,2026,4,10,October,43,Saturday,True,False,2026,4,10
2026-10-25,2026,4,10,October,43,Sunday,True,False,2026,4,10
2026-10-26,2026,4,10,October,44,Monday,False,False,2026,4,10
2026-10-27,2026,4,10,October,44,Tuesday,False,False,2026,4,10
2026-10-28,2026,4,10,October,44,Wednesday,False,False,2026,4,10
2026-10-29,2026,4,10,October,44,Thursday,False,False,2026,4,10
2026-10-30,2026,4,10,October,44,Friday,False,False,2026,4,10
2026-10-31,2026,4,10,October,44,Saturday,True,False,2026,4,10
2026-11-01,2026,4,11,November,44,Sunday,True,False,2026,4,11
2026-11-02,2026,4,11,November,45,Monday,False,False,2026,4,11
2026-11-03,2026,4,11,November,45,Tuesday,False,False,2026,4,11
2026-11-04,2026,4,11,November,45,Wednesday,False,False,2026,4,11
2026-11-05,2026,4,11,November,45,Thursday,False,False,2026,4,11
2026-11-06,2026,4,11,November,45,Friday,False,False,2026,4,11
2026-11-07,2026,4,11,November,45,Saturday,True,False,2026,4,11
2026-11-08,2026,4,11,November,45,Sunday,True,False,2026,4,11
2026-11-09,2026,4,11,November,46,Monday,False,False,2026,4,11
2026-11-10,2026,4,11,November,46,Tuesday,False,False,2026,4,11
2026-11-11,2026,4,11,November,46,Wednesday,False,False,2026,4,11
2026-11-12,2026,4,11,November,46,Thursday,False,False,2026,4,11
2026-11-13,2026,4,11,November,46,Friday,False,False,2026,4,11
2026-11-14,2026,4,11,November,46,Saturday,True,False,2026,4,11
2026-11-15,2026,4,11,November,46,Sunday,True,False,2026,4,11
2026-11-16,2026,4,11,November,47,Monday,False,False,2026,4,11
2026-11-17,2026,4,11,November,47,Tuesday,False,False,2026,4,11
2026-11-18,2026,4,11,November,47,Wednesday,False,False,2026,4,11
2026-11-19,2026,4,11,November,47,Thursday,False,False,2026,4,11
2026-11-20,2026,4,11,November,47,Friday,False,False,2026,4,11
2026-11-21,2026,4,11,November,47,Saturday,True,False,2026,4,11
2026-11-22,2026,4,11,November,47,Sunday,True,False,2026,4,11
2026-11-23,2026,4,11,November,48,Monday,False,False,2026,4,11
2026-11-24,2026,4,11,November,48,Tuesday,False,False,2026,4,11
2026-11-25,2026,4,11,November,48,Wednesday,False,False,2026,4,11
2026-11-26,2026,4,11,November,48,Thursday,False,False,2026,4,11
2026-11-27,2026,4,11,November,48,Friday,False,False,2026,4,11
2026-11-28,2026,4,11,November,48,Saturday,True,False,2026,4,11
2026-11-29,2026,4,11,November,48,Sunday,True,False,2026,4,11
2026-11-30,2026,4,11,November,49,Monday,False,False,2026,4,11
2026-12-01,2026,4,12,December,49,Tuesday,False,False,2026,4,12
2026-12-02,2026,4,12,December,49,Wednesday,False,False,2026,4,12
2026-12-03,2026,4,12,December,49,Thursday,False,False,2026,4,12
2026-12-04,2026,4,12,December,49,Friday,False,False,2026,4,12
2026-12-05,2026,4,12,December,49,Saturday,True,False,2026,4,12
2026-12-06,2026,4,12,December,49,Sunday,True,False,2026,4,12
2026-12-07,2026,4,12,December,50,Monday,False,False,2026,4,12
2026-12-08,2026,4,12,December,50,Tuesday,False,False,2026,4,12
2026-12-09,2026,4,12,December,50,Wednesday,False,False,2026,4,12
2026-12-10,2026,4,12,December,50,Thursday,False,False,2026,4,12
2026-12-11,2026,4,12,December,50,Friday,False,False,2026,4,12
2026-12-12,2026,4,12,December,50,Saturday,True,False,2026,4,12
2026-12-13,2026,4,12,December,50,Sunday,True,False,2026,4,12
2026-12-14,2026,4,12,December,51,Monday,False,False,2026,4,12
2026-12-15,2026,4,12,December,51,Tuesday,False,False,2026,4,12
2026-12-16,2026,4,12,December,51,Wednesday,False,False,2026,4,12
2026-12-17,2026,4,12,December,51,Thursday,False,False,2026,4,12
2026-12-18,2026,4,12,December,51,Friday,False,False,2026,4,12
2026-12-19,2026,4,12,December,51,Saturday,True,False,2026,4,12
2026-12-20,2026,4,12,December,51,Sunday,True,False,2026,4,12
2026-12-21,2026,4,12,December,52,Monday,False,False,2026,4,12
2026-12-22,2026,4,12,December,52,Tuesday,False,False,2026,4,12
2026-12-23,2026,4,12,December,52,Wednesday,False,False,2026,4,12
2026-12-24,2026,4,12,December,52,Thursday,False,False,2026,4,12
2026-12-25,2026,4,12,December,52,Friday,False,True,2026,4,12
2026-12-26,2026,4,12,December,52,Saturday,True,True,2026,4,12
2026-12-27,2026,4,12,December,52,Sunday,True,False,2026,4,12
2026-12-28,2026,4,12,December,53,Monday,False,False,2026,4,12
2026-12-29,2026,4,12,December,53,Tuesday,False,False,2026,4,12
2026-12-30,2026,4,12,December,53,Wednesday,False,False,2026,4,12
2026-12-31,2026,4,12,December,53,Thursday,False,False,2026,4,12
